text,true_label,predicted_label,prob_F,prob_PE,prob_LF,prob_US,prob_A,prob_SE,prob_FT,prob_SC,prob_PO,prob_O,prob_MN,prob_L
ship sunk product shall simulate sound sinking ship,LF,LF,0.06343651562929153,0.028279632329940796,0.5206109285354614,0.12602193653583527,0.02090620994567871,0.01926705241203308,0.04484797641634941,0.022759970277547836,0.022832198068499565,0.06893573701381683,0.03761535510420799,0.024486584588885307
system shall notify use financing request,F,F,0.9858407974243164,0.0006810849299654365,0.002617822727188468,0.003209799760952592,0.0008376106270588934,0.0017828004201874137,0.0005994754028506577,0.0007179925451055169,0.0009217447368428111,0.0009549693204462528,0.0007325632032006979,0.0011034196941182017
prepaid cards shall distributed via email via printed paper card,F,F,0.604727029800415,0.019820304587483406,0.03813309967517853,0.04340729862451553,0.01946127787232399,0.08798481523990631,0.01831638626754284,0.012475227937102318,0.013230117037892342,0.09572049975395203,0.02689955197274685,0.019824249669909477
reports must easy generate reports must generated within one button click exported within one button click selecting report,US,US,0.0622883103787899,0.12303978949785233,0.12634830176830292,0.4833391010761261,0.019650166854262352,0.01151401549577713,0.024920128285884857,0.01654554344713688,0.02112780325114727,0.05848084017634392,0.03904213383793831,0.013703829608857632
enable admin generate reports contains posts corresponding replies,F,F,0.982768714427948,0.000470728991786018,0.0019354501273483038,0.0031210733577609062,0.0007109341095201671,0.005572690162807703,0.0006032184464856982,0.0006606959505006671,0.0008797748014330864,0.0014308079844340682,0.000709097133949399,0.0011369420681148767
system notify affected parties changes occur affecting classes including limited class cancellations class section detail changes changes class offerings given quarter,F,F,0.9838261008262634,0.0005551314097829163,0.0019856535363942385,0.002890411065891385,0.0008429286535829306,0.004995106253772974,0.0006374155636876822,0.0006207217811606824,0.0008656145655550063,0.000912918068934232,0.0007359443116001785,0.0011319519253447652
program administrators nursing staff members shall able add new classes sequence classes,F,F,0.9821010231971741,0.0006670205621048808,0.0018874166999012232,0.0043439301662147045,0.0008774005109444261,0.004969295579940081,0.0007101618684828281,0.0007905657985247672,0.0008599444408901036,0.0008261238690465689,0.0006977703887969255,0.0012694424949586391
system shall locate preferred repair facility highest ratings input criteria,F,F,0.9846954941749573,0.0007849062676541507,0.0033889040350914,0.004152579698711634,0.0009057711577042937,0.001485381624661386,0.0005639717564918101,0.0006518256268464029,0.0008533055079169571,0.0008428021683357656,0.0006751695764251053,0.0009999489411711693
velkat staff available phone support 7am7pm mf provide technical support izogn administrators,A,A,0.03816702216863632,0.06464574486017227,0.035447876900434494,0.046876080334186554,0.342744380235672,0.045785412192344666,0.03796282783150673,0.061552874743938446,0.03892337158322334,0.17480763792991638,0.08665799349546432,0.026428738608956337
waiter attempts log second tablet already logged another tablet shall rejected notified tablets,SE,SE,0.02159382589161396,0.004848273936659098,0.003677800064906478,0.004880391992628574,0.0043218377977609634,0.9049001336097717,0.012257982976734638,0.004056784324347973,0.005872692912817001,0.0204938817769289,0.0063800327479839325,0.006716352887451649
hit results sinking ship product shall indicate type ship sunk defensive grid defensive player,F,F,0.9807413220405579,0.0007447699317708611,0.0051657091826200485,0.004344952758401632,0.0009962954791262746,0.0024011232890188694,0.0006788787432014942,0.0006913428660482168,0.0010117734782397747,0.001188202528283,0.0008773605804890394,0.001158238621428609
product shall allow user remove list players time,F,F,0.9857034087181091,0.0009166807867586613,0.001976259518414736,0.0035080299712717533,0.0008093109936453402,0.0027503848541527987,0.0005746681708842516,0.0006407799082808197,0.0008611891535110772,0.0007758800056762993,0.0006043522153049707,0.0008791378349997103
website shall continue operate payment gateway goes,FT,O,0.04714331775903702,0.02124609239399433,0.04111410304903984,0.029845908284187317,0.06506405770778656,0.08132696151733398,0.07409363240003586,0.05854736641049385,0.05841107666492462,0.41628706455230713,0.058846693485975266,0.048073720186948776
system shall operate within windows xp professional operating system,O,O,0.00791865959763527,0.016688738018274307,0.016867097467184067,0.01036655530333519,0.02718983218073845,0.022222453728318214,0.02208501659333706,0.018063755705952644,0.0939493253827095,0.7069613337516785,0.04060747101902962,0.01707974076271057
system shall enable user add one component configuration,F,F,0.9865372180938721,0.0006285300478339195,0.002098528668284416,0.003695048624649644,0.0005686449003405869,0.002198802772909403,0.0004892271244898438,0.0005368391866795719,0.0008836850174702704,0.0008987240144051611,0.0006184351514093578,0.0008462604600936174
cma report shall returned later 60 seconds user entered cma report criteria,PE,PE,0.00597760546952486,0.8760941624641418,0.008055581711232662,0.02933693677186966,0.024832438677549362,0.007107523735612631,0.009748131968080997,0.011770132929086685,0.006899575237184763,0.007839260622859001,0.008793901652097702,0.0035447448026388884
page application take 6 seconds load dsl broadband connection,PE,PE,0.0047102696262300014,0.8514702320098877,0.007434478495270014,0.01761350966989994,0.0388677604496479,0.009413660503923893,0.012646243907511234,0.016243992373347282,0.011653299443423748,0.014114095829427242,0.010868421755731106,0.004964015446603298
system portable various operating environments,PO,O,0.012386090122163296,0.019755741581320763,0.017497112974524498,0.009775185957551003,0.02732163667678833,0.03397635370492935,0.02707034721970558,0.02455952577292919,0.11102092266082764,0.6419126391410828,0.049426764249801636,0.025297658517956734
system use stored email addresses primary means communicating information affected parties,F,F,0.7594009637832642,0.0017827594419941306,0.006803062278777361,0.00529489666223526,0.004161961376667023,0.18559077382087708,0.0034607581328600645,0.0031409752555191517,0.00391398137435317,0.01529422216117382,0.003930135630071163,0.007225645240396261
system shall notify user schedule changes,F,F,0.9875656962394714,0.0006415046518668532,0.0018169879913330078,0.0024743720423430204,0.0007768045761622488,0.002293537138029933,0.000538828840944916,0.0006640130304731429,0.0008325984235852957,0.00077376130502671,0.0006647038972005248,0.0009572654380463064
system shall allow user modify location preference set already submitted meeting response,F,F,0.9884627461433411,0.0006205185782164335,0.001906449324451387,0.0031080127228051424,0.0006737200892530382,0.001566398423165083,0.00047717380221001804,0.0005498342216014862,0.0007260431884787977,0.0006245441036298871,0.0005029847379773855,0.0007814340060576797
disputes system shall record name user date activity creates modifies disputes case system detailed history actions taken case including date user performed action must maintained auditing purposes,F,F,0.9616822600364685,0.0008841769304126501,0.003595199668779969,0.00565476156771183,0.0016110322903841734,0.011989245191216469,0.0016382972244173288,0.0012639699270948768,0.0014730023685842752,0.002992047928273678,0.0015176002634689212,0.005698343738913536
system shall use secure sockets transactions include confidential customer information,SE,SE,0.00761865358799696,0.0038336277939379215,0.0027122071478515863,0.0019418749725446105,0.004659024067223072,0.9384260177612305,0.008585703559219837,0.0039824494160711765,0.004356388933956623,0.008973480202257633,0.005918874870985746,0.00899177324026823
system administrator shall able reset revoked user logon account,SE,SE,0.04237650707364082,0.0026588458567857742,0.0023774036671966314,0.0025037764571607113,0.0035440949723124504,0.9170722961425781,0.005345107056200504,0.002675751456990838,0.003788287751376629,0.007883206009864807,0.0041116694919764996,0.005663050804287195
notification game ending include reason game ended ie player game player ended game,F,F,0.9810945987701416,0.0007052282453514636,0.0037563315127044916,0.004543280694633722,0.000989358639344573,0.003271762514486909,0.000740240269806236,0.0006896351114846766,0.0009097369038499892,0.0011698610614985228,0.0008358790655620396,0.0012942113680765033
website shall request authorize credit card payment allowing user stream movie,F,F,0.9785647392272949,0.0007921351934783161,0.00212949444539845,0.002778085181489587,0.0009971227264031768,0.00835490319877863,0.0007579956436529756,0.0007738179410807788,0.0011839424259960651,0.00153849006164819,0.0007845067302696407,0.0013447016244754195
system shall allow user specify custom meeting locations,F,F,0.9875885844230652,0.0006678083445876837,0.0021082221064716578,0.003243517130613327,0.0007123764371499419,0.0016819853335618973,0.0005078951944597065,0.0006206969264894724,0.0007953843451105058,0.000653470866382122,0.0005825771950185299,0.0008374328026548028
information recorded must include optional field context,F,F,0.9811279773712158,0.0008784073870629072,0.0033126554917544127,0.004815414547920227,0.0008756172028370202,0.003641564166173339,0.0008118146797642112,0.0006757036317139864,0.0007841604528948665,0.0009577285381965339,0.0007636638474650681,0.001355270855128765
user shall able download appointments contact information clients,F,F,0.9754685163497925,0.000629039597697556,0.001943841460160911,0.004387400578707457,0.0008486683364026248,0.010480700060725212,0.0008892865153029561,0.0007764839683659375,0.001090243924409151,0.0011965208686888218,0.000799821107648313,0.0014893882907927036
product shall conform americans disabilities act,US,LF,0.017506401985883713,0.029714010655879974,0.38132357597351074,0.24404186010360718,0.024978529661893845,0.04415701702237129,0.05568290129303932,0.022923706099390984,0.025332201272249222,0.05064938962459564,0.061634745448827744,0.042055703699588776
system shall support ability perform receive operation,F,F,0.9786363840103149,0.0006958045996725559,0.004430835600942373,0.006136181298643351,0.0009311618632636964,0.0019944426603615284,0.0009436987456865609,0.0008445883286185563,0.0010935431346297264,0.0015066037885844707,0.0009123532800003886,0.001874289009720087
high level performance requires high speed network high level connectivity,PE,PE,0.009462089277803898,0.3867945969104767,0.02007230371236801,0.02292848378419876,0.16327741742134094,0.03742402791976929,0.0519152507185936,0.0846734419465065,0.04511093348264694,0.11438775807619095,0.04322199150919914,0.020731737837195396
functions system must available user every time system turned,A,F,0.49176183342933655,0.015447528101503849,0.021177351474761963,0.11326365917921066,0.021034076809883118,0.13277581334114075,0.023311104625463486,0.01771174930036068,0.02052258886396885,0.10192153602838516,0.021429406479001045,0.019643304869532585
users authorized home access corporate intranet may use cos noncompany locations,SE,SE,0.010512284003198147,0.00414864020422101,0.003054510336369276,0.0026073690969496965,0.006190520245581865,0.9033939242362976,0.008403926156461239,0.004882497247308493,0.008289963938295841,0.03174678608775139,0.008564384654164314,0.00820519495755434
appearance product shall appear professional,LF,LF,0.20126381516456604,0.018071280792355537,0.5026137828826904,0.1092720776796341,0.01754854805767536,0.022300394251942635,0.031068554148077965,0.016376780346035957,0.013935234397649765,0.02926878072321415,0.022922774776816368,0.015357976779341698
wcs system shall ability include data regions outside united states accessed users outside united states approved ccr management,SC,SE,0.1131381094455719,0.0033500096760690212,0.005717040970921516,0.007199977990239859,0.005217913072556257,0.7932494282722473,0.013245350681245327,0.006157025694847107,0.0069334851577878,0.01582384668290615,0.008803276345133781,0.021164504811167717
system shall notify realtor seller buyer responds appointment request,F,F,0.986443042755127,0.0006997089367359877,0.0024773101322352886,0.003979702480137348,0.00068997114431113,0.0014419398503378034,0.000520937261171639,0.0005801590741612017,0.0007937120390124619,0.0008660893654450774,0.0006199468043632805,0.0008874845807440579
product shall translated foreign languages target market countries92 languages future releases emerging target market shall take 5 days configure product market92s language,US,PE,0.008033799938857555,0.5157502293586731,0.02471400983631611,0.1482655555009842,0.11255744844675064,0.009752335026860237,0.027298474684357643,0.046286795288324356,0.018137335777282715,0.034829795360565186,0.0468205064535141,0.007553732022643089
system shall allow user confirm purchase,F,F,0.9863945245742798,0.0007113956962712109,0.0024953114334493876,0.0038173003122210503,0.0007297662668861449,0.0015116379363462329,0.0005433723563328385,0.000666708336211741,0.0008557909168303013,0.0007406073273159564,0.0006580150220543146,0.0008755620801821351
start turn product shall notify player status,F,F,0.9883500337600708,0.0006184272351674736,0.002119926270097494,0.0026725688949227333,0.0006721827085129917,0.0016583931865170598,0.00046718635712750256,0.0005492773489095271,0.0008256649598479271,0.0007142870454117656,0.000516803003847599,0.0008352531003765762
product shall end game hit offensive player results sinking last defensive player92s ships previously marked sunk,F,F,0.7237045168876648,0.007933968678116798,0.09090618044137955,0.0772099420428276,0.009719635359942913,0.0277736634016037,0.015342372469604015,0.00820636935532093,0.0071339416317641735,0.008814343251287937,0.009641886688768864,0.013613253831863403
system shall able call seller buyer schedule appointment,F,F,0.9861668944358826,0.0006641357322223485,0.0023208262864500284,0.0037359220441430807,0.0007571214810013771,0.001804147963412106,0.0005679077585227787,0.0006729881861247122,0.0009120899485424161,0.0008897892548702657,0.0006523611955344677,0.0008557901019230485
view personal details customer,F,F,0.9061171412467957,0.001712213852442801,0.005646580830216408,0.0056952303275465965,0.002444509183987975,0.06335992366075516,0.002543970476835966,0.002223608084022999,0.0019961295183748007,0.00231899693608284,0.0017852409509941936,0.004156436305493116
system keep customer email,F,F,0.9487582445144653,0.0009970769751816988,0.002876158570870757,0.004434478003531694,0.001786832232028246,0.026225049048662186,0.0016265824669972062,0.0016021322226151824,0.0020859844516962767,0.005806762259453535,0.0016131041338667274,0.002187615493312478
interface shall easy use 90 users able successfully use system generate report first use interface adhere ibm usability standards,US,US,0.017139961943030357,0.013043937273323536,0.10026106238365173,0.7890315055847168,0.006664412561804056,0.008405285887420177,0.016200603917241096,0.00844724103808403,0.006889968179166317,0.01052110642194748,0.01696484163403511,0.0064300838857889175
credit card information encrypted database,SE,SE,0.029042305424809456,0.0027796365320682526,0.003068324876949191,0.0022325904574245214,0.004564258735626936,0.9232062101364136,0.00541848037391901,0.0031832056120038033,0.004223210271447897,0.010153994895517826,0.00477474695071578,0.007352972403168678
authenticate login user web app,F,F,0.8253833651542664,0.0019876521546393633,0.004897657781839371,0.008215175941586494,0.0031291856430470943,0.11830785125494003,0.003899230621755123,0.002609485760331154,0.004388283472508192,0.018642811104655266,0.003399740671738982,0.0051395464688539505
shot marked miss product shall change status defensive player offensive,F,F,0.985823392868042,0.0005523735308088362,0.0030995362903922796,0.003101610578596592,0.00083933025598526,0.002181277610361576,0.0005937467212788761,0.0006611189455725253,0.0007878182223066688,0.0007523144013248384,0.0006186543614603579,0.0009888759814202785
product shall store new conference rooms,F,F,0.9490324854850769,0.0017905355198308825,0.015039435587823391,0.012924238108098507,0.002269899472594261,0.00396695313975215,0.0017346871318295598,0.002228506375104189,0.0023688888177275658,0.003880484029650688,0.002335150493308902,0.0024287919513881207
collision estimators shall search recycled parts users without collision estimator role shall access search recycled parts,SE,SE,0.04424704238772392,0.0048287659883499146,0.0049270279705524445,0.008669642731547356,0.005005320999771357,0.847830593585968,0.01946422830224037,0.006009949371218681,0.007033774629235268,0.03083408996462822,0.00944932084530592,0.011700199916958809
responsible properly allocating selected product according customer ’ choice delivering product customer,F,F,0.7356908917427063,0.007101080846041441,0.07157144695520401,0.12053721398115158,0.003984232433140278,0.012892876751720905,0.0092489467933774,0.004360863473266363,0.005407542455941439,0.006615268997848034,0.008180893957614899,0.014408688992261887
menus system must easily navigable users buttons easy understand,US,US,0.027298452332615852,0.01570809632539749,0.17325502634048462,0.6923087239265442,0.007979427464306355,0.008859332650899887,0.016746051609516144,0.010733419097959995,0.007881257683038712,0.011936125345528126,0.01861528865993023,0.008678868412971497
programmers application developers access source code address bugs system enhancements deemed necessary network administrator dba support also required maintain 24x7 system uptime,A,O,0.008624628186225891,0.012623135931789875,0.013646507635712624,0.009261849336326122,0.019952159374952316,0.07327371090650558,0.022247672080993652,0.016647906973958015,0.04969683289527893,0.69440758228302,0.05581004172563553,0.02380801923573017
system shall give mediator privileges schedule location equipment resources,F,F,0.9867920875549316,0.0006139838369563222,0.002006994327530265,0.0026361020281910896,0.0007978685898706317,0.002556625986471772,0.0005675157881341875,0.0006708092405460775,0.0008667069487273693,0.0008515379740856588,0.0005669997190125287,0.001072647632099688
user authentication privileges defined outside scope sytem microsoft active directroy server,SE,SE,0.011154823936522007,0.005920371040701866,0.004188881255686283,0.002913534874096513,0.009463641792535782,0.8103594779968262,0.013574105687439442,0.008102087303996086,0.018069526180624962,0.08944422751665115,0.014498057775199413,0.0123112378641963
system shall display faq ’ upon request,F,F,0.9734311103820801,0.0011764090741053224,0.005915235262364149,0.007558341603726149,0.0010961125371977687,0.004402795806527138,0.001061066286638379,0.000805828720331192,0.0008595460676588118,0.0010756535921245813,0.0008882224792614579,0.001729662879370153
fit criterion dr susan poslusny karen sysol people shall access final class section scheduling system interfaces campusconnect,SE,O,0.04627351462841034,0.008208774030208588,0.05642189085483551,0.032628048211336136,0.01947063021361828,0.13177341222763062,0.01946422830224037,0.014857438392937183,0.036609355360269547,0.5542577505111694,0.05071549117565155,0.029319442808628082
transactions flea market require valid user id password,SE,SE,0.03873147442936897,0.004608712159097195,0.003988196142017841,0.003268670989200473,0.004943780601024628,0.9077478051185608,0.006417401134967804,0.0028666825965046883,0.003823862411081791,0.009901276789605618,0.004709288012236357,0.008992820978164673
disputes applications shall interface merchant information database merchant information database provides detailed information regard merchant merchant detail information shall obtained merchant information database,O,O,0.024124059826135635,0.007545837201178074,0.021023230627179146,0.015529235824942589,0.014057379215955734,0.18592479825019836,0.017625272274017334,0.009906323626637459,0.026064304634928703,0.6106556057929993,0.04026249051094055,0.027281448245048523
vendors must take permission administrator selling products site administrator test product ’ quality according market price permit vendor selling purpose,F,F,0.9539294838905334,0.0009775020880624652,0.004046823363751173,0.0057851350866258144,0.0014582506846636534,0.02218889445066452,0.0014018056681379676,0.0011161220027133822,0.0015279313083738089,0.0020648573990911245,0.0013048198306933045,0.00419847434386611
system shall help system offers tips explanation screen item screens upon demand,US,US,0.10539820045232773,0.01801697351038456,0.16153216361999512,0.6311404705047607,0.009103472344577312,0.005361522547900677,0.01845375820994377,0.007125112693756819,0.008021009154617786,0.009691104292869568,0.01730903796851635,0.008847212418913841
system shall use textbased interface display listing available mail,LF,F,0.5960544347763062,0.0055839670822024345,0.20968134701251984,0.13275855779647827,0.005025695078074932,0.004307533614337444,0.006858767941594124,0.005589406471699476,0.006986951921135187,0.01359480619430542,0.007944883778691292,0.005613694433122873
system keep customer contact number,F,F,0.9809777140617371,0.000779055873863399,0.002167273312807083,0.0032954697962850332,0.0010568315628916025,0.005895047914236784,0.0007361641619354486,0.0008354061283171177,0.001064325449988246,0.0014056110521778464,0.0008504632860422134,0.0009366478770971298
flea market system interface web server rdbms software using apis provided implementation language,O,O,0.008876594714820385,0.009161757305264473,0.026069218292832375,0.012084942311048508,0.015323900617659092,0.015604468062520027,0.01371673122048378,0.012755281291902065,0.055081192404031754,0.7786528468132019,0.038222894072532654,0.014449981041252613
system shall use ibm ccr branding standards interface must one ibm logo one ccr logo,LF,LF,0.01760445535182953,0.01615397445857525,0.5332683324813843,0.10565467923879623,0.016330942511558533,0.011648719199001789,0.02422473020851612,0.015971681103110313,0.029034294188022614,0.16567577421665192,0.05061449110507965,0.013817974366247654
product must highly configurable use various database management systems end users 80 end users able integrate new database management systems product without changing product92s software code,MN,US,0.013414804823696613,0.05245336517691612,0.07877616584300995,0.3476346731185913,0.03174450248479843,0.031342316418886185,0.0788983553647995,0.04820876196026802,0.04922899976372719,0.14567524194717407,0.10021074116230011,0.02241213247179985
return list available patient loaded correct,F,F,0.9854351282119751,0.0005229260423220694,0.0021642406936734915,0.003383965464308858,0.0006835692911408842,0.00329627376049757,0.0005760130006819963,0.0006451067165471613,0.0009245584369637072,0.0009677181951701641,0.0005809937720187008,0.000819613051135093
system shall provide option withdraw money,F,F,0.9881107807159424,0.0005798651836812496,0.0019403999904170632,0.0029586991295218468,0.0006693936884403229,0.0019496413879096508,0.0004661452549044043,0.0005605207988992333,0.0007107506971806288,0.0007379692397080362,0.0005103010917082429,0.000805437914095819
system require user state time doughnut delivered,F,F,0.9825682640075684,0.0008976262179203331,0.002229912905022502,0.003264031605795026,0.0009904601611196995,0.003988816402852535,0.000713478191755712,0.0007520098006352782,0.0011593166273087263,0.0015369248576462269,0.0007316248957067728,0.0011674524284899235
estimator shall search available recycled parts using list preferred parts suppliers,F,F,0.9871357083320618,0.0006007117335684597,0.0019392018439248204,0.0028477292507886887,0.0007226396119222045,0.002374073024839163,0.0005380056682042778,0.0005563971353694797,0.000834356527775526,0.0008090671617537737,0.0005814948817715049,0.0010606242576614022
system use company colors logos,LF,LF,0.27451011538505554,0.007997601293027401,0.5148819088935852,0.05913563072681427,0.010989914648234844,0.019052274525165558,0.014653424732387066,0.010817398317158222,0.014519932679831982,0.03867054358124733,0.021701088175177574,0.013070137239992619
business rules specified disputes system shall compliance guidelines regulation e regulation z,L,L,0.04537295177578926,0.026937665417790413,0.0796988233923912,0.04487176612019539,0.02864883653819561,0.2234649509191513,0.05687352269887924,0.020538222044706345,0.03321680426597595,0.08735406398773193,0.06570429354906082,0.2873181104660034
system shall prevent malicious attacks including denial service,SE,SE,0.00848186295479536,0.0042670597322285175,0.003299808595329523,0.0024820787366479635,0.004513326566666365,0.9261142611503601,0.010823842138051987,0.0041859084740281105,0.004917345475405455,0.011592209339141846,0.00778257055208087,0.01153973862528801
system shall intuitive program administratorsnursing staff members,US,US,0.16252495348453522,0.007320396136492491,0.17314688861370087,0.4707164168357849,0.011015756987035275,0.027486898005008698,0.026669584214687347,0.013122613541781902,0.014371789060533047,0.052173539996147156,0.025202138349413872,0.01624903827905655
